Created 2018/1/22 08:46 by Windographer 4.0.19

Latitude = N 0.000000
Longitude = E 0.000000
Elevation = 0 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	Speed 85 m [m/s]	Speed 85 m SD [m/s]	Speed 85 m Max [m/s]	Speed 85 m Min [m/s]	Speed 75 m [m/s]	Speed 75 m SD [m/s]	Speed 75 m Max [m/s]	Speed 75 m Min [m/s]	Speed 50 m [m/s]	Speed 50 m SD [m/s]	Speed 50 m Max [m/s]	Speed 50 m Min [m/s]	Direction 85 m [°] [°] [°]	Direction 85 m SD [°] [°] [°]	Direction 85 m Max [°] [°] [°]	Direction 85 m Min [°] [°] [°]	Direction 10 m [°] [°] [°]	Direction 10 m SD [°] [°] [°]	Direction 10 m Max [°] [°] [°]	Direction 10 m Min [°] [°] [°]	Temperature 10 m [°C]	Temperature 10 m SD [°C]	Temperature 10 m Max [°C]	Temperature 10 m Min [°C]	Pressure 7 m [kPa]	Pressure 7 m SD [kPa]	Pressure 7 m Max [kPa]	Pressure 7 m Min [kPa]	iPack Voltmtr V 7 m [°C]	iPack Voltmtr V 7 m SD [°C]	iPack Voltmtr V 7 m Max [°C]	iPack Voltmtr V 7 m Min [°C]	Speed 30 m [m/s]	Speed 30 m SD [m/s]	Speed 30 m Max [m/s]	Speed 30 m Min [m/s]	Speed 10 m [m/s]	Speed 10 m SD [m/s]	Speed 10 m Max [m/s]	Speed 10 m Min [m/s]	Custom [unit]	Custom SD [unit]	Custom Max [unit]	Custom Min [unit]	
2017-05-11 11:00	6.667	1.111	11.900	1.800	6.800	1.095	10.900	1.800	6.667	1.179	11.800	1.800					348.5	23.4	0.0	0.0	13.7	0.2	14.5	13.2	83.9	0.0	83.9	83.8	14.200	0.0000	14.200	14.200	6.550	1.314	10.900	1.100	6.183	1.382	11.900	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-11 12:00	5.267	1.414	11.900	0.300	5.333	1.383	10.000	0.300	4.967	1.494	10.000	0.300					3.9	30.6	0.0	0.0	14.6	0.3	15.6	13.4	83.9	0.0	83.9	83.8	14.200	0.0000	14.200	14.200	5.117	1.435	10.900	0.300	4.800	1.459	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-11 13:00	6.533	1.395	12.400	1.800	6.417	1.449	14.000	1.800	6.117	1.552	12.300	1.100					312.5	25.9	0.0	0.0	15.8	0.2	17.3	14.8	83.9	0.0	83.9	83.8	14.117	0.0000	14.200	14.100	6.067	1.598	14.100	0.300	5.800	1.719	14.700	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-11 14:00	11.367	1.700	18.100	5.600	11.350	1.734	17.400	4.800	11.033	1.897	18.800	3.300					310.0	15.8	0.0	0.0	16.5	0.2	17.3	15.9	83.9	0.0	83.9	83.8	14.100	0.0000	14.100	14.100	10.950	2.042	18.100	3.400	10.317	2.084	17.400	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-11 15:00	13.783	1.640	18.900	7.800	13.700	1.669	19.700	7.800	13.333	1.800	18.800	7.200					326.2	15.4	0.0	0.0	16.0	0.2	16.5	15.6	83.8	0.0	83.9	83.8	14.100	0.0000	14.200	14.100	12.800	2.073	17.400	6.400	11.733	2.172	18.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-11 16:00	11.733	1.779	18.100	5.600	11.667	1.842	17.400	4.800	11.333	2.021	18.100	3.300					322.9	18.8	0.0	0.0	15.9	0.2	16.5	15.3	83.8	0.0	83.9	83.8	14.100	0.0000	14.200	14.100	10.950	2.104	18.100	4.100	10.133	2.139	16.000	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-11 17:00	11.083	1.381	15.300	5.600	11.017	1.377	15.300	4.800	10.667	1.562	15.200	4.800					333.1	20.0	0.0	0.0	15.7	0.1	16.2	15.1	83.8	0.0	83.9	83.8	14.100	0.0000	14.200	14.100	10.367	1.742	16.000	4.100	9.417	1.825	15.300	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-11 18:00	10.067	1.218	14.000	6.300	10.000	1.231	14.000	5.600	9.750	1.331	14.600	4.100					343.0	20.3	0.0	0.0	14.8	0.1	15.3	14.2	83.8	0.0	83.8	83.8	14.200	0.0000	14.200	14.100	9.517	1.504	15.300	4.100	8.467	1.539	14.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-11 19:00	9.983	1.137	14.000	6.300	9.917	1.169	12.900	6.300	9.583	1.273	12.900	4.800					334.5	15.9	0.0	0.0	13.2	0.1	14.2	12.4	83.8	0.0	83.8	83.8	13.950	0.0000	14.200	13.800	9.167	1.471	12.900	4.100	8.200	1.459	14.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-11 20:00	9.717	0.711	12.900	7.200	9.633	0.759	12.400	7.200	9.250	0.795	12.300	6.300					331.8	11.5	0.0	0.0	12.2	0.1	12.6	11.8	83.8	0.0	83.8	83.8	13.733	0.0000	13.800	13.600	8.867	0.883	12.900	4.800	7.833	1.044	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-11 21:00	10.283	0.545	12.900	7.800	10.300	0.574	12.400	7.200	9.983	0.722	12.300	7.200					316.0	7.4	0.0	0.0	11.9	0.1	12.1	11.6	83.8	0.0	83.8	83.8	13.567	0.0000	13.600	13.500	9.533	0.770	12.400	6.400	8.550	0.986	11.900	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-11 22:00	10.767	0.404	12.400	9.200	10.633	0.389	11.900	9.200	10.083	0.404	11.800	7.800					287.0	4.8	0.0	0.0	11.7	0.1	11.8	11.3	83.8	0.0	83.8	83.7	13.450	0.0000	13.500	13.400	9.700	0.495	10.900	6.400	8.833	0.672	10.900	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-11 23:00	10.967	0.513	12.400	8.500	10.817	0.534	12.400	8.500	10.050	0.564	11.800	7.800					281.9	4.2	0.0	0.0	11.6	0.1	11.8	11.3	83.8	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	9.517	0.558	11.900	6.400	8.600	0.676	10.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 00:00	10.867	0.684	12.900	8.500	10.683	0.668	12.900	8.500	9.817	0.752	12.300	7.200					277.3	5.5	0.0	0.0	11.2	0.1	11.6	11.0	83.7	0.0	83.8	83.7	13.400	0.0000	13.400	13.400	9.167	0.837	12.400	6.400	8.217	0.868	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 01:00	10.983	0.620	12.900	8.500	10.833	0.635	12.900	7.800	10.033	0.775	12.900	4.100					268.5	6.1	0.0	0.0	11.3	0.1	11.6	11.0	83.7	0.0	83.7	83.6	13.400	0.0000	13.400	13.400	9.567	0.859	12.400	5.600	8.950	0.936	11.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 02:00	9.917	0.775	14.000	5.600	9.683	0.806	14.000	5.600	8.817	0.868	12.900	4.800					259.2	6.6	0.0	0.0	11.1	0.1	11.6	10.2	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	8.417	0.936	12.400	4.100	8.000	0.902	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 03:00	9.083	0.453	10.900	7.200	9.017	0.436	10.900	7.200	8.283	0.524	10.900	5.600					243.8	4.6	0.0	0.0	10.1	0.1	10.5	9.5	83.6	0.0	83.6	83.5	13.400	0.0000	13.400	13.400	8.067	0.624	10.900	4.800	7.700	0.660	10.900	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 04:00	10.367	0.418	12.400	8.500	10.267	0.456	12.400	8.500	9.450	0.528	12.300	6.300					242.2	6.1	0.0	0.0	9.6	0.1	10.2	9.2	83.5	0.0	83.5	83.4	13.367	0.0000	13.400	13.400	9.250	0.658	10.900	5.600	9.017	0.774	10.900	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-12 05:00	11.133	0.400	12.400	10.000	10.983	0.418	12.400	9.200	10.033	0.539	12.300	6.300					233.4	7.4	0.0	0.0	9.5	0.1	9.7	9.2	83.4	0.0	83.5	83.4	13.300	0.0000	13.400	13.300	9.517	0.890	11.900	5.600	9.133	0.955	11.900	6.400	0.0000	0.0000	0.0000	0.0000
2017-05-12 06:00	10.617	0.580	14.000	6.300	10.483	0.751	12.900	5.600	9.633	1.109	12.900	4.100					225.9	12.1	0.0	0.0	10.3	0.1	10.8	9.7	83.4	0.0	83.5	83.4	13.350	0.0000	13.600	13.300	9.150	1.270	12.900	4.800	9.050	1.237	14.100	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 07:00	9.017	1.055	12.400	4.800	8.867	1.131	12.900	4.100	8.100	1.260	12.300	4.100					222.5	13.1	0.0	0.0	11.9	0.1	13.2	10.8	83.4	0.0	83.4	83.3	14.083	0.0577	14.200	13.600	8.133	1.259	12.400	2.600	8.317	1.236	12.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-12 08:00	9.733	1.390	14.600	3.300	9.683	1.438	14.600	4.100	9.450	1.488	14.600	3.300					238.7	14.7	0.0	0.0	14.0	0.1	14.8	13.2	83.4	0.0	83.5	83.4	14.200	0.0000	14.200	14.200	9.750	1.489	15.300	3.400	9.933	1.628	16.600	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-12 09:00	10.400	1.686	16.600	4.800	10.350	1.787	15.900	4.100	10.033	1.745	15.900	3.300					246.0	15.4	0.0	0.0	14.9	0.2	15.9	14.2	83.4	0.0	83.5	83.4	14.200	0.0000	14.200	14.000	10.450	1.823	16.700	3.400	10.700	1.870	17.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 10:00	10.917	1.824	18.100	4.800	10.833	1.835	17.400	4.100	10.567	1.927	18.100	4.100					232.6	19.7	0.0	0.0	16.1	0.2	17.3	15.1	83.4	0.0	83.4	83.3	14.133	0.0000	14.200	14.100	10.767	2.056	18.900	3.400	10.783	2.163	18.100	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-12 11:00	13.300	2.404	20.600	6.300	13.200	2.383	20.600	5.600	12.933	2.406	20.500	4.100					248.1	13.0	0.0	0.0	17.8	0.2	19.6	16.7	83.3	0.0	83.4	83.1	14.100	0.0000	14.100	14.100	13.183	2.482	21.500	4.800	13.450	2.612	23.400	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-12 12:00	13.283	1.946	19.700	6.300	13.217	2.002	19.700	5.600	12.983	2.080	21.400	6.300					267.6	13.9	0.0	0.0	18.9	0.1	19.6	18.4	83.3	0.0	83.3	83.1	14.100	0.0000	14.100	14.100	13.117	2.186	19.700	4.800	13.350	2.351	22.400	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-12 13:00	15.283	2.336	22.400	7.800	15.100	2.319	22.400	7.200	14.633	2.416	23.300	6.300					282.7	13.7	0.0	0.0	20.2	0.2	21.0	19.3	83.2	0.0	83.2	83.1	14.100	0.0000	14.100	14.100	14.467	2.452	23.400	7.200	14.233	2.534	22.400	7.200	0.0000	0.0000	0.0000	0.0000
2017-05-12 14:00	15.283	2.624	24.400	7.200	15.033	2.576	23.400	6.300	14.717	2.671	23.300	5.600					283.9	13.7	0.0	0.0	20.7	0.3	21.9	19.8	83.2	0.0	83.2	83.0	14.067	0.0000	14.100	14.100	14.650	2.704	23.400	4.100	14.533	2.725	23.400	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-12 15:00	15.983	2.572	24.400	7.800	15.667	2.482	24.400	7.800	15.217	2.713	24.300	6.300					299.7	16.0	0.0	0.0	20.9	0.2	21.9	20.1	83.1	0.0	83.1	83.0	14.000	0.0000	14.100	14.000	14.967	2.709	23.400	6.400	14.117	2.909	24.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-12 16:00	13.650	2.135	20.600	7.200	13.567	2.146	20.600	4.100	13.267	2.332	20.500	3.300					313.4	18.0	0.0	0.0	20.8	0.2	21.9	20.4	83.1	0.0	83.1	83.0	14.000	0.0000	14.100	14.100	12.967	2.476	20.600	4.100	12.250	2.511	20.600	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-12 17:00	12.533	1.965	18.900	6.300	12.400	2.023	18.900	6.300	11.900	2.210	19.700	5.600					346.5	23.0	0.0	0.0	20.7	0.2	21.6	19.8	83.1	0.0	83.1	83.0	14.000	0.0000	14.100	14.100	11.600	2.344	19.700	4.100	10.500	2.376	20.600	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 18:00	13.467	1.755	18.900	6.300	13.217	1.870	18.900	5.600	12.300	1.909	18.800	6.300					1.6	21.3	0.0	0.0	19.2	0.1	19.8	18.4	83.1	0.0	83.1	83.1	14.100	0.0000	14.100	14.100	12.317	2.132	18.900	6.400	11.200	2.124	18.100	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-12 19:00	13.283	1.874	18.900	5.600	13.100	1.956	20.600	6.300	12.200	2.008	19.700	4.100					2.6	20.0	0.0	0.0	17.6	0.1	18.7	16.7	83.1	0.0	83.1	83.1	13.867	0.0000	14.100	13.800	12.300	2.186	20.600	5.600	11.167	2.033	19.700	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 20:00	12.917	1.637	19.700	6.300	12.667	1.645	19.700	6.300	12.083	1.691	19.700	4.800					351.3	19.9	0.0	0.0	16.5	0.1	16.7	16.2	83.1	0.0	83.1	83.1	13.650	0.0000	13.800	13.600	11.850	1.734	20.600	4.800	10.617	1.937	19.700	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 21:00	11.900	1.551	18.100	7.200	12.500	1.415	16.600	7.800	12.467	1.443	17.300	7.800					23.6	9.9	0.0	0.0	13.9	0.3	16.5	12.9	83.2	0.0	83.2	83.1	13.517	0.0000	13.600	13.500	11.967	1.356	17.400	7.800	12.300	1.427	18.900	7.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 22:00	11.033	1.948	20.600	4.800	10.950	1.622	20.600	4.800	10.733	1.508	18.100	4.800					18.7	11.9	0.0	0.0	12.6	0.1	13.4	11.8	83.2	0.0	83.2	83.1	13.417	0.0000	13.500	13.400	9.817	1.422	18.100	4.100	10.167	1.471	18.100	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-12 23:00	9.133	1.073	14.000	5.600	8.900	1.136	15.300	5.600	8.067	1.163	12.900	3.300					329.7	12.8	0.0	0.0	12.1	0.1	12.4	11.8	83.2	0.0	83.2	83.1	13.400	0.0000	13.400	13.400	7.550	1.137	12.900	3.400	6.783	1.215	12.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 00:00	6.400	0.690	10.900	2.500	6.333	0.713	10.900	3.300	6.017	0.728	10.000	3.300					343.1	12.3	0.0	0.0	11.8	0.1	12.4	11.3	83.3	0.0	83.3	83.2	13.400	0.0000	13.400	13.400	5.900	0.783	9.200	2.600	5.383	0.826	8.500	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 01:00	4.717	0.672	8.500	3.300	4.850	0.673	8.500	2.500	4.633	0.667	7.800	2.600					342.2	12.5	0.0	0.0	11.1	0.1	11.6	10.0	83.3	0.0	83.3	83.2	13.400	0.0000	13.400	13.400	4.533	0.705	7.800	2.600	4.500	0.744	7.800	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-13 02:00	10.000	1.623	20.600	5.600	10.067	1.600	21.500	4.800	9.483	1.604	19.700	4.100					5.7	15.6	0.0	0.0	9.6	0.3	10.2	6.9	83.3	0.0	83.3	83.2	13.400	0.0000	13.400	13.400	9.100	1.628	18.900	3.400	8.617	1.604	19.700	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 03:00	13.133	1.943	20.600	5.600	13.317	1.551	20.600	6.300	13.017	1.639	19.700	3.300					17.0	11.7	0.0	0.0	5.6	0.1	6.9	5.1	83.3	0.0	83.4	83.2	13.350	0.0000	13.400	13.400	11.850	1.612	19.700	4.800	12.400	1.796	22.400	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 04:00	10.500	1.327	14.600	4.800	10.467	1.240	14.600	4.800	9.483	1.136	12.900	4.800					9.5	16.8	0.0	0.0	4.6	0.1	5.1	3.9	83.4	0.0	83.5	83.3	13.300	0.0000	13.400	13.300	9.033	1.227	14.100	4.800	8.417	1.309	14.700	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 05:00	5.650	1.510	11.900	0.300	5.583	1.489	10.900	1.100	5.033	1.568	11.800	0.300					340.4	41.4	0.0	0.0	3.8	0.1	4.4	3.4	83.5	0.0	83.5	83.4	13.300	0.0000	13.300	13.300	4.850	1.476	10.900	0.300	4.417	1.304	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 06:00	7.483	1.026	10.900	1.800	7.483	1.066	11.900	1.100	7.167	1.212	11.800	0.300					349.2	19.6	0.0	0.0	3.7	0.1	4.2	3.2	83.5	0.0	83.6	83.5	13.350	0.0000	13.600	13.200	7.050	1.274	11.900	0.300	6.500	1.345	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 07:00	7.833	0.942	11.900	3.300	7.900	0.992	11.900	3.300	7.367	1.054	10.900	4.100					2.2	20.3	0.0	0.0	4.1	0.1	4.9	3.4	83.6	0.0	83.6	83.5	14.183	0.0707	14.400	13.500	7.650	1.217	11.900	3.400	7.250	1.206	11.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 08:00	8.017	1.344	11.900	3.300	7.933	1.262	12.900	2.500	7.817	1.119	11.800	4.100					16.4	13.4	0.0	0.0	5.2	0.1	5.9	4.7	83.6	0.0	83.7	83.6	14.400	0.0000	14.400	14.400	7.750	1.220	12.400	4.100	8.517	1.207	12.900	3.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 09:00	6.283	1.005	10.000	3.300	6.450	0.940	9.200	3.300	6.633	1.056	10.900	2.600					16.6	13.1	0.0	0.0	6.5	0.2	7.7	5.4	83.7	0.0	83.8	83.6	14.317	0.0408	14.400	14.100	6.750	1.206	11.900	2.600	7.133	1.242	11.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 10:00	5.683	1.067	10.000	1.100	5.783	1.080	9.200	1.100	5.650	1.177	9.200	0.300					13.7	19.0	0.0	0.0	8.0	0.2	8.9	6.9	83.8	0.0	83.8	83.7	14.300	0.0000	14.300	14.300	5.933	1.241	10.000	0.300	5.800	1.317	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 11:00	5.067	1.201	12.400	0.300	5.317	1.190	10.000	1.100	5.333	1.240	10.900	0.300					29.0	15.4	0.0	0.0	9.5	0.2	11.0	8.4	83.8	0.0	83.8	83.7	14.300	0.0000	14.300	14.200	5.667	1.252	10.000	1.800	5.550	1.326	10.000	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 12:00	4.800	1.281	9.200	0.300	4.950	1.337	10.000	0.300	4.817	1.415	9.200	0.300					7.6	29.0	0.0	0.0	11.4	0.3	12.9	10.5	83.8	0.0	83.8	83.7	14.250	0.0000	14.300	14.200	4.933	1.503	10.900	0.300	4.800	1.482	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 13:00	5.167	1.256	10.000	0.300	5.283	1.303	9.200	0.300	5.067	1.428	9.200	0.300					350.5	30.1	0.0	0.0	12.5	0.3	14.0	11.8	83.8	0.0	83.8	83.8	14.200	0.0000	14.200	14.200	5.283	1.478	9.200	0.300	5.217	1.591	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-13 14:00	5.967	1.294	10.900	1.800	5.950	1.294	10.900	1.800	5.467	1.463	10.000	0.300					322.2	22.0	0.0	0.0	13.8	0.2	14.5	13.2	83.8	0.0	83.9	83.8	14.200	0.0000	14.200	14.200	5.533	1.505	10.000	0.300	5.317	1.528	10.900	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 15:00	6.867	1.626	14.000	2.500	6.800	1.605	12.900	1.100	6.233	1.697	12.900	1.100					334.7	28.3	0.0	0.0	15.3	0.2	16.2	14.5	83.8	0.0	83.9	83.8	14.167	0.0000	14.200	14.100	6.250	1.582	12.400	1.800	5.783	1.629	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 16:00	6.433	1.434	11.900	1.800	6.550	1.412	11.900	1.800	6.317	1.448	10.900	0.300					8.3	22.0	0.0	0.0	15.7	0.2	16.2	15.3	83.8	0.0	83.8	83.8	14.100	0.0000	14.200	14.100	6.350	1.565	11.900	1.100	6.050	1.552	12.400	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-13 17:00	6.317	1.232	10.000	2.500	6.400	1.232	10.000	2.500	6.100	1.271	10.000	1.800					7.7	19.8	0.0	0.0	15.6	0.2	16.2	15.1	83.8	0.0	83.9	83.8	14.100	0.0000	14.200	14.100	6.050	1.361	10.900	1.800	5.867	1.318	10.000	1.800	0.0000	0.0000	0.0000	0.0000
2017-05-13 18:00	7.433	1.137	10.900	4.100	7.600	1.128	11.900	4.100	7.417	1.268	11.800	3.300					8.8	16.2	0.0	0.0	14.8	0.1	15.3	14.2	83.8	0.0	83.9	83.8	14.183	0.0000	14.200	14.100	7.333	1.251	11.900	2.600	7.200	1.361	11.900	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 19:00	7.800	0.850	12.400	4.100	8.483	0.705	11.900	5.600	8.333	0.696	11.800	5.600					21.2	6.2	0.0	0.0	13.5	0.1	14.2	13.2	83.8	0.0	83.9	83.8	13.950	0.0000	14.200	13.800	8.033	0.849	10.900	4.800	8.167	0.832	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-13 20:00	8.800	0.851	12.900	4.800	9.167	0.786	12.900	5.600	8.500	0.828	12.300	4.800					29.3	5.8	0.0	0.0	12.9	0.1	13.2	12.6	83.9	0.0	83.9	83.8	13.733	0.0000	13.800	13.600	8.383	0.867	12.400	4.800	8.117	0.852	12.400	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-13 21:00	8.817	0.521	10.900	7.200	8.567	0.521	10.900	7.200	8.167	0.488	10.900	6.300					37.0	5.4	0.0	0.0	12.3	0.1	12.9	11.8	83.9	0.0	84.0	83.9	13.550	0.0000	13.600	13.500	8.233	0.542	10.900	4.800	7.633	0.620	10.900	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 22:00	9.667	0.542	12.400	7.800	9.367	0.542	11.900	7.800	9.017	0.507	12.300	6.300					41.4	5.5	0.0	0.0	11.7	0.1	11.8	11.3	83.9	0.0	84.0	83.9	13.450	0.0000	13.500	13.400	8.933	0.640	11.900	4.800	8.117	0.754	11.900	5.600	0.0000	0.0000	0.0000	0.0000
2017-05-13 23:00	8.167	0.418	9.200	6.300	7.867	0.418	9.200	6.300	7.433	0.456	9.200	5.600					45.0	5.9	0.0	0.0	11.6	0.1	11.8	11.3	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	7.283	0.535	9.200	4.800	6.667	0.657	9.200	4.800	0.0000	0.0000	0.0000	0.0000
2017-05-14 00:00	7.100	0.418	9.200	5.600	6.900	0.418	8.500	5.600	6.383	0.418	7.800	4.800					37.7	5.4	0.0	0.0	11.6	0.1	11.8	11.3	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	6.317	0.473	7.800	4.100	5.683	0.552	7.200	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-14 01:00	6.767	0.418	8.500	5.600	6.650	0.469	7.800	5.600	6.133	0.453	7.800	4.800					33.8	3.6	0.0	0.0	11.4	0.1	11.6	11.3	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	6.050	0.436	7.800	4.100	5.400	0.453	7.200	4.100	0.0000	0.0000	0.0000	0.0000
2017-05-14 02:00	5.400	0.593	7.800	2.500	5.583	0.488	7.800	3.300	4.933	0.516	7.200	1.800					18.7	5.2	0.0	0.0	11.5	0.1	11.8	11.3	84.0	0.0	84.0	83.9	13.400	0.0000	13.400	13.400	4.750	0.521	7.200	1.800	4.600	0.524	7.200	2.600	0.0000	0.0000	0.0000	0.0000
2017-05-14 03:00	4.050	0.426	5.600	1.800	3.917	0.408	5.600	1.800	3.350	0.422	4.800	1.100					38.2	7.3	0.0	0.0	10.9	0.1	11.3	10.5	84.0	0.0	84.0	84.0	13.400	0.0000	13.400	13.400	3.233	0.422	4.800	1.100	2.983	0.534	4.800	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-14 04:00	3.050	0.404	4.100	1.800	2.900	0.436	4.100	1.800	1.850	0.436	3.300	0.300					53.5	4.3	0.0	0.0	10.6	0.1	11.0	10.2	84.0	0.0	84.0	84.0	13.333	0.0000	13.400	13.400	1.600	0.418	3.400	0.300	1.617	0.436	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 05:00	2.850	0.324	4.100	1.800	2.883	0.370	4.100	1.800	2.117	0.385	3.300	1.100					55.4	2.2	0.0	0.0	10.9	0.1	11.0	10.8	84.0	0.0	84.0	84.0	13.300	0.0000	13.400	13.300	2.117	0.385	2.600	1.100	2.067	0.324	3.300	1.100	0.0000	0.0000	0.0000	0.0000
2017-05-14 06:00	2.250	0.451	3.300	0.300	2.250	0.451	3.300	0.300	1.400	0.385	2.600	0.300					46.0	27.4	0.0	0.0	11.3	0.2	12.1	10.8	84.1	0.0	84.1	84.0	13.650	0.0707	14.200	13.300	1.383	0.422	2.600	0.300	1.583	0.495	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 07:00	0.517	0.354	3.300	0.300	0.617	0.412	2.500	0.300	0.333	0.071	1.100	0.300					209.6	29.7	0.0	0.0	11.5	0.3	12.4	10.2	84.2	0.0	84.2	84.1	14.200	0.0000	14.200	14.200	0.367	0.208	1.800	0.300	0.817	0.510	2.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 08:00	1.567	0.689	4.100	0.300	1.683	0.689	4.100	0.300	1.467	0.652	4.100	0.300					186.4	43.7	0.0	0.0	12.5	0.2	13.2	11.6	84.2	0.0	84.3	84.2	14.200	0.0000	14.200	14.200	1.850	0.806	4.800	0.300	2.317	0.807	6.400	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 09:00	1.683	1.017	4.800	0.300	1.717	0.991	4.800	0.300	1.400	1.030	4.800	0.300					171.8	65.0	0.0	0.0	13.2	0.3	14.8	12.6	84.3	0.0	84.3	84.2	14.150	0.0816	14.200	13.500	1.500	1.049	4.800	0.300	1.767	1.052	5.600	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 10:00	3.300	1.417	10.000	0.300	3.367	1.462	10.000	0.300	3.083	1.603	10.900	0.300					39.0	58.1	0.0	0.0	15.4	0.3	16.7	14.2	84.3	0.0	84.3	84.2	14.117	0.0000	14.200	14.100	3.183	1.546	10.000	0.300	3.267	1.375	10.000	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 11:00	5.300	1.382	10.900	1.100	5.417	1.364	10.900	0.300	5.317	1.435	10.900	1.100					44.7	20.4	0.0	0.0	14.9	0.2	15.3	14.5	84.2	0.0	84.3	84.1	14.100	0.0000	14.100	14.100	5.700	1.577	10.000	1.100	5.867	1.740	10.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 12:00	4.983	1.377	10.000	1.100	5.033	1.401	10.900	0.300	4.950	1.526	10.000	0.300					38.4	15.0	0.0	0.0	15.4	0.3	16.7	14.8	84.1	0.0	84.2	84.1	14.100	0.0000	14.200	14.100	5.283	1.656	10.900	0.300	5.583	1.712	11.900	0.300	0.0000	0.0000	0.0000	0.0000
2017-05-14 13:00	5.700	1.612	11.900	0.300	5.883	1.605	10.900	0.300	5.717	1.747	10.900	0.300					25.6	25.2	0.0	0.0	16.0	0.3	17.3	15.3	84.1	0.0	84.1	84.0	14.100	0.0000	14.100	14.100	6.017	1.881	12.400	0.300	6.150	1.812	11.900	0.300	0.0000	0.0000	0.0000	0.0000
